_id,version,id,timestamp,stored,actor,verb,object,result,activities
645b3e2919db900613e54fff,1.0.3,c7e239a5-2ea2-4e71-8cf9-24aab7f931d5,2023-05-10T06:48:09.572Z,2023-05-10T06:48:09.572Z,"{""objectType"":""Agent"",""name"":""iPad202"",""mbox"":""mailto:iPad202@email.com""}","{""id"":""http://www.example.com/Suggested"",""display"":{""en-US"":""Suggested""}}","{""objectType"":""Activity"",""id"":""http://www.example.com/"",""definition"":{""name"":{""en-US"":""""}}}","{""score"":{""raw"":0}}",
645b3e296ce79d05ebef91ba,1.0.0,a35cf7ad-905c-47e9-b806-414d83a193bc,2023-05-10T06:48:09.558Z,2023-05-10T06:48:09.558Z,"{""mbox"":""mailto:PC029@example.com"",""name"":""PC029"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/Suggested"",""display"":{""en-US"":""Suggested""}}","{""id"":""http://example.com/down|"",""definition"":{""name"":{""en-US"":""down|""},""description"":{""en-US"":""down|""}},""objectType"":""Activity""}",,
645b3e2919db900613e54ffe,1.0.0,c52c406f-4fb3-4ee6-a18c-720f2620e50e,2023-05-10T06:48:09.515Z,2023-05-10T06:48:09.515Z,"{""mbox"":""mailto:PC028@example.com"",""name"":""PC028"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/Suggested"",""display"":{""en-US"":""Suggested""}}","{""id"":""http://example.com/up|"",""definition"":{""name"":{""en-US"":""up|""},""description"":{""en-US"":""up|""}},""objectType"":""Activity""}",,
645b3e286ce79d05ebef91b9,1.0.3,2d30f908-f40b-4aef-b800-51b653e39850,2023-05-10T06:48:08.132Z,2023-05-10T06:48:08.132Z,"{""objectType"":""Agent"",""name"":""Android202"",""mbox"":""mailto:Android202@email.com""}","{""id"":""http://www.example.com/Suggested"",""display"":{""en-US"":""Suggested""}}","{""objectType"":""Activity"",""id"":""http://www.example.com/asia|OK"",""definition"":{""name"":{""en-US"":""asia|OK""}}}","{""score"":{""raw"":0}}",
645b3e2719db900613e54ffd,1.0.0,afcfbd67-5600-4e39-88c2-f7ec1edab821,2023-05-10T06:48:07.516Z,2023-05-10T06:48:07.516Z,"{""mbox"":""mailto:Android204@example.com"",""name"":""Android204"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/Placed"",""display"":{""en-US"":""Placed""}}","{""id"":""http://example.com/(0.04933265292699756,_0.359774540534348, 0.34369843878585127), (46.02, 81.83)"",""definition"":{""name"":{""en-US"":""(0.04933265292699756,_0.359774540534348, 0.34369843878585127), (46.02, 81.83)""},""description"":{""en-US"":""(0.04933265292699756,_0.359774540534348, 0.34369843878585127), (46.02, 81.83)""}},""objectType"":""Activity""}",,
645b3e2319db900613e54ffc,1.0.0,219c1227-ff1f-44ed-8b17-9439296d7cad,2023-05-10T06:48:03.823Z,2023-05-10T06:48:03.823Z,"{""mbox"":""mailto:PC026@example.com"",""name"":""PC026"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/Suggested"",""display"":{""en-US"":""Suggested""}}","{""id"":""http://example.com/africa|NOK"",""definition"":{""name"":{""en-US"":""africa|NOK""},""description"":{""en-US"":""africa|NOK""}},""objectType"":""Activity""}",,
645b3e2319db900613e54ffb,1.0.0,a003a3de-0304-4498-b25e-f7f0103475c4,2023-05-10T06:48:03.094Z,2023-05-10T06:48:03.094Z,"{""mbox"":""mailto:PC022@example.com"",""name"":""PC022"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/Suggested"",""display"":{""en-US"":""Suggested""}}","{""id"":""http://example.com/asia|OK"",""definition"":{""name"":{""en-US"":""asia|OK""},""description"":{""en-US"":""asia|OK""}},""objectType"":""Activity""}",,
645b3e2219db900613e54ffa,1.0.3,98a06803-a00a-4331-a917-7d654dfadc39,2023-05-10T06:48:02.601Z,2023-05-10T06:48:02.601Z,"{""objectType"":""Agent"",""name"":""Android204"",""mbox"":""mailto:Android204@email.com""}","{""id"":""http://www.example.com/Swiped"",""display"":{""en-US"":""Swiped""}}","{""objectType"":""Activity"",""id"":""http://www.example.com/Left"",""definition"":{""name"":{""en-US"":""Left""}}}","{""score"":{""raw"":0}}",
645b3e216ce79d05ebef91b8,1.0.3,0451bf4f-f6b7-4b46-9f60-81bd8acf8d96,2023-05-10T06:48:01.102Z,2023-05-10T06:48:01.102Z,"{""objectType"":""Agent"",""name"":""Android204"",""mbox"":""mailto:Android204@email.com""}","{""id"":""http://www.example.com/Swiped"",""display"":{""en-US"":""Swiped""}}","{""objectType"":""Activity"",""id"":""http://www.example.com/Left"",""definition"":{""name"":{""en-US"":""Left""}}}","{""score"":{""raw"":0}}",
645b3e2019db900613e54ff9,1.0.0,64aa78f0-7825-4666-bf7b-8a51675c4d71,2023-05-10T06:48:00.220Z,2023-05-10T06:48:00.220Z,"{""mbox"":""mailto:PC028@example.com"",""name"":""PC028"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/Suggested"",""display"":{""en-US"":""Suggested""}}","{""id"":""http://example.com/asia|OK"",""definition"":{""name"":{""en-US"":""asia|OK""},""description"":{""en-US"":""asia|OK""}},""objectType"":""Activity""}",,
645b3e1f19db900613e54ff8,1.0.3,ef6c82f4-cdfb-4171-ae64-ffcd7ed5f5dd,2023-05-10T06:47:59.506Z,2023-05-10T06:47:59.506Z,"{""objectType"":""Agent"",""name"":""Tablet201"",""mbox"":""mailto:Tablet201@email.com""}","{""id"":""http://www.example.com/Suggested"",""display"":{""en-US"":""Suggested""}}","{""objectType"":""Activity"",""id"":""http://www.example.com/"",""definition"":{""name"":{""en-US"":""""}}}","{""score"":{""raw"":0}}",
645b3e1f6ce79d05ebef91b7,1.0.0,ef902922-9da8-4bd8-b4c9-7da0e2673c40,2023-05-10T06:47:59.455Z,2023-05-10T06:47:59.455Z,"{""mbox"":""mailto:Android204@example.com"",""name"":""Android204"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/Canceled"",""display"":{""en-US"":""Canceled""}}","{""id"":""http://example.com/(0.25506194474604105,_0.36625111344795164, -0.22539594688665715), (47.10, -41.47)"",""definition"":{""name"":{""en-US"":""(0.25506194474604105,_0.36625111344795164, -0.22539594688665715), (47.10, -41.47)""},""description"":{""en-US"":""(0.25506194474604105,_0.36625111344795164, -0.22539594688665715), (47.10, -41.47)""}},""objectType"":""Activity""}",,
645b3e1d19db900613e54ff7,1.0.0,8f3123f8-e358-459b-947b-2d270a611d34,2023-05-10T06:47:57.819Z,2023-05-10T06:47:57.819Z,"{""mbox"":""mailto:Android204@example.com"",""name"":""Android204"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/Placed"",""display"":{""en-US"":""Placed""}}","{""id"":""http://example.com/(0.25506194474604105,_0.36625111344795164, -0.22539594688665715), (47.10, -41.47)"",""definition"":{""name"":{""en-US"":""(0.25506194474604105,_0.36625111344795164, -0.22539594688665715), (47.10, -41.47)""},""description"":{""en-US"":""(0.25506194474604105,_0.36625111344795164, -0.22539594688665715), (47.10, -41.47)""}},""objectType"":""Activity""}",,
645b3e1d19db900613e54ff6,1.0.3,0a57afd0-8add-483b-8fb2-28cfea3e79c2,2023-05-10T06:47:57.241Z,2023-05-10T06:47:57.241Z,"{""objectType"":""Agent"",""name"":""Iphone202"",""mbox"":""mailto:Iphone202@email.com""}","{""id"":""http://www.example.com/Suggested"",""display"":{""en-US"":""Suggested""}}","{""objectType"":""Activity"",""id"":""http://www.example.com/oceania|NOK"",""definition"":{""name"":{""en-US"":""oceania|NOK""}}}","{""score"":{""raw"":0}}",
645b3e1c6ce79d05ebef91b6,1.0.0,62a05357-e33c-421c-af15-fac487dcc1ef,2023-05-10T06:47:56.621Z,2023-05-10T06:47:56.621Z,"{""mbox"":""mailto:PC029@example.com"",""name"":""PC029"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/Suggested"",""display"":{""en-US"":""Suggested""}}","{""id"":""http://example.com/asia|OK"",""definition"":{""name"":{""en-US"":""asia|OK""},""description"":{""en-US"":""asia|OK""}},""objectType"":""Activity""}",,
645b3e1b6ce79d05ebef91b5,1.0.3,a08fa94a-d5fa-4871-9517-9c40d9966d08,2023-05-10T06:47:55.344Z,2023-05-10T06:47:55.344Z,"{""objectType"":""Agent"",""name"":""Android204"",""mbox"":""mailto:Android204@email.com""}","{""id"":""http://www.example.com/Swiped"",""display"":{""en-US"":""Swiped""}}","{""objectType"":""Activity"",""id"":""http://www.example.com/Right"",""definition"":{""name"":{""en-US"":""Right""}}}","{""score"":{""raw"":0}}",
645b3e1a19db900613e54ff5,1.0.3,3579826c-a887-4645-aaed-1815c19330ee,2023-05-10T06:47:54.582Z,2023-05-10T06:47:54.582Z,"{""objectType"":""Agent"",""name"":""Android201"",""mbox"":""mailto:Android201@email.com""}","{""id"":""http://www.example.com/Suggested"",""display"":{""en-US"":""Suggested""}}","{""objectType"":""Activity"",""id"":""http://www.example.com/africa|NOK"",""definition"":{""name"":{""en-US"":""africa|NOK""}}}","{""score"":{""raw"":0}}",
645b3e1a6ce79d05ebef91b4,1.0.3,b5c07ade-3337-4a77-862c-672c57989ed3,2023-05-10T06:47:54.318Z,2023-05-10T06:47:54.318Z,"{""objectType"":""Agent"",""name"":""Tablet201"",""mbox"":""mailto:Tablet201@email.com""}","{""id"":""http://www.example.com/Suggested"",""display"":{""en-US"":""Suggested""}}","{""objectType"":""Activity"",""id"":""http://www.example.com/asia|OK"",""definition"":{""name"":{""en-US"":""asia|OK""}}}","{""score"":{""raw"":0}}",
645b3e1a19db900613e54ff4,1.0.0,1bc01681-d6ec-481c-b4fb-0846ffd2d698,2023-05-10T06:47:53.937Z,2023-05-10T06:47:53.937Z,"{""mbox"":""mailto:PC025@example.com"",""name"":""PC025"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/Suggested"",""display"":{""en-US"":""Suggested""}}","{""id"":""http://example.com/antarctica|NOK"",""definition"":{""name"":{""en-US"":""antarctica|NOK""},""description"":{""en-US"":""antarctica|NOK""}},""objectType"":""Activity""}",,
645b3e1919db900613e54ff3,1.0.0,bd4f09e9-b084-4063-a285-f6972e492d15,2023-05-10T06:47:53.583Z,2023-05-10T06:47:53.583Z,"{""mbox"":""mailto:PC024@example.com"",""name"":""PC024"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/Suggested"",""display"":{""en-US"":""Suggested""}}","{""id"":""http://example.com/africa|NOK"",""definition"":{""name"":{""en-US"":""africa|NOK""},""description"":{""en-US"":""africa|NOK""}},""objectType"":""Activity""}",,
645b3e1819db900613e54ff2,1.0.3,0b4154a2-fad2-46db-a695-9134e91a4560,2023-05-10T06:47:51.907Z,2023-05-10T06:47:51.907Z,"{""objectType"":""Agent"",""name"":""iPad202"",""mbox"":""mailto:iPad202@email.com""}","{""id"":""http://www.example.com/Suggested"",""display"":{""en-US"":""Suggested""}}","{""objectType"":""Activity"",""id"":""http://www.example.com/asia|OK"",""definition"":{""name"":{""en-US"":""asia|OK""}}}","{""score"":{""raw"":0}}",
645b3e176ce79d05ebef91b3,1.0.3,d42a682a-2c08-4f8e-8535-11cc4248be26,2023-05-10T06:47:51.506Z,2023-05-10T06:47:51.506Z,"{""objectType"":""Agent"",""name"":""iPhone201"",""mbox"":""mailto:iPhone201@email.com""}","{""id"":""http://www.example.com/Suggested"",""display"":{""en-US"":""Suggested""}}","{""objectType"":""Activity"",""id"":""http://www.example.com/africa|NOK"",""definition"":{""name"":{""en-US"":""africa|NOK""}}}","{""score"":{""raw"":0}}",
645b3e1219db900613e54ff1,1.0.0,459ed181-eac1-4c8c-b2b2-b63872adbad2,2023-05-10T06:47:46.876Z,2023-05-10T06:47:46.876Z,"{""mbox"":""mailto:Teacher@example.com"",""name"":""Teacher"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/Set_Turn"",""display"":{""en-US"":""Set Turn""}}","{""id"":""http://example.com/Android204"",""definition"":{""name"":{""en-US"":""Android204""},""description"":{""en-US"":""Android204""}},""objectType"":""Activity""}",,
645b3e126ce79d05ebef91b2,1.0.3,7b9e0ebe-7c8c-41f6-99f5-bc3d2a68573e,2023-05-10T06:47:46.584Z,2023-05-10T06:47:46.584Z,"{""objectType"":""Agent"",""name"":""Android204"",""mbox"":""mailto:Android204@email.com""}","{""id"":""http://www.example.com/Accepted"",""display"":{""en-US"":""Accepted""}}","{""objectType"":""Activity"",""id"":""http://www.example.com/8"",""definition"":{""name"":{""en-US"":""8""}}}","{""score"":{""raw"":0}}",
645b3e0f19db900613e54ff0,1.0.0,a0b92c27-bc20-47f3-8ff0-a20fc5095a0b,2023-05-10T06:47:43.038Z,2023-05-10T06:47:43.038Z,"{""mbox"":""mailto:Teacher@example.com"",""name"":""Teacher"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/Asked"",""display"":{""en-US"":""Asked""}}","{""id"":""http://example.com/3/8"",""definition"":{""name"":{""en-US"":""3/8""},""description"":{""en-US"":""3/8""}},""objectType"":""Activity""}",,
645b3e0c19db900613e54fee,1.0.0,9750fb30-8539-427b-ac97-b390e1defcba,2023-05-10T06:47:39.945Z,2023-05-10T06:47:39.945Z,"{""mbox"":""mailto:Teacher@example.com"",""name"":""Teacher"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/Assigned"",""display"":{""en-US"":""Assigned""}}","{""id"":""http://example.com/5.25;Android203"",""definition"":{""name"":{""en-US"":""5.25;Android203""},""description"":{""en-US"":""5.25;Android203""}},""objectType"":""Activity""}",,
645b3e0c19db900613e54fef,1.0.0,620c47fe-06aa-4a80-97cb-7791728dece0,2023-05-10T06:47:39.928Z,2023-05-10T06:47:39.928Z,"{""mbox"":""mailto:Android203@example.com"",""name"":""Android203"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/Sent"",""display"":{""en-US"":""Sent""}}","{""id"":""http://example.com/(-0.16967326402664185,_0.24086211621761322, 0.40397554636001587), (28.34, 112.78) 18"",""definition"":{""name"":{""en-US"":""(-0.16967326402664185,_0.24086211621761322, 0.40397554636001587), (28.34, 112.78) 18""},""description"":{""en-US"":""(-0.16967326402664185,_0.24086211621761322, 0.40397554636001587), (28.34, 112.78) 18""}},""objectType"":""Activity""}",,
645b3e0c6ce79d05ebef91b1,1.0.0,e937940b-8187-4a46-a5d9-304b7aae6e12,2023-05-10T06:47:39.928Z,2023-05-10T06:47:39.928Z,"{""mbox"":""mailto:Teacher@example.com"",""name"":""Teacher"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/Checked"",""display"":{""en-US"":""Checked""}}","{""id"":""http://example.com/{\""type\"":\""Answer\"",\""sender\"":\""#u_s_Android203\"",\""name\"":\""Earth\"",\""screenshot\"":\""\"",\""px\"":-0.16967326402664185,\""py\"":0.24086211621761322,\""pz\"":0.40397554636001587,\""sx\"":0.0020000000949949026,\""sy\"":0.0020000000949949026,\""sz\"":0.0020000000949949026,\""rx\"":0.9576253294944763,\""ry\"":0.04129011183977127,\""rz\"":-0.22348763048648834,\""time_left\"":17.98262596130371}"",""definition"":{""name"":{""en-US"":""{\""type\"":\""Answer\"",\""sender\"":\""#u_s_Android203\"",\""name\"":\""Earth\"",\""screenshot\"":\""\"",\""px\"":-0.16967326402664185,\""py\"":0.24086211621761322,\""pz\"":0.40397554636001587,\""sx\"":0.0020000000949949026,\""sy\"":0.0020000000949949026,\""sz\"":0.0020000000949949026,\""rx\"":0.9576253294944763,\""ry\"":0.04129011183977127,\""rz\"":-0.22348763048648834,\""time_left\"":17.98262596130371}""},""description"":{""en-US"":""{\""type\"":\""Answer\"",\""sender\"":\""#u_s_Android203\"",\""name\"":\""Earth\"",\""screenshot\"":\""\"",\""px\"":-0.16967326402664185,\""py\"":0.24086211621761322,\""pz\"":0.40397554636001587,\""sx\"":0.0020000000949949026,\""sy\"":0.0020000000949949026,\""sz\"":0.0020000000949949026,\""rx\"":0.9576253294944763,\""ry\"":0.04129011183977127,\""rz\"":-0.22348763048648834,\""time_left\"":17.98262596130371}""}},""objectType"":""Activity""}",,
645b3e0b6ce79d05ebef91b0,1.0.3,d731befc-9381-452c-8012-1bcb7bc01d43,2023-05-10T06:47:39.545Z,2023-05-10T06:47:39.545Z,"{""objectType"":""Agent"",""name"":""Android202"",""mbox"":""mailto:Android202@email.com""}","{""id"":""http://www.example.com/Suggested"",""display"":{""en-US"":""Suggested""}}","{""objectType"":""Activity"",""id"":""http://www.example.com/"",""definition"":{""name"":{""en-US"":""""}}}","{""score"":{""raw"":0}}",
645b3e0b19db900613e54fed,1.0.3,b3b83533-391c-4cb5-908e-a2b08ef35882,2023-05-10T06:47:38.581Z,2023-05-10T06:47:38.581Z,"{""objectType"":""Agent"",""name"":""Android201"",""mbox"":""mailto:Android201@email.com""}","{""id"":""http://www.example.com/Suggested"",""display"":{""en-US"":""Suggested""}}","{""objectType"":""Activity"",""id"":""http://www.example.com/"",""definition"":{""name"":{""en-US"":""""}}}","{""score"":{""raw"":0}}",
645b3e0a6ce79d05ebef91af,1.0.3,3215fe0e-1f75-45f9-aae3-e897dee272c9,2023-05-10T06:47:38.367Z,2023-05-10T06:47:38.367Z,"{""objectType"":""Agent"",""name"":""Tablet202"",""mbox"":""mailto:Tablet202@email.com""}","{""id"":""http://www.example.com/Suggested"",""display"":{""en-US"":""Suggested""}}","{""objectType"":""Activity"",""id"":""http://www.example.com/"",""definition"":{""name"":{""en-US"":""""}}}","{""score"":{""raw"":0}}",
645b3e0a19db900613e54fec,1.0.3,a2db7ac2-35dc-4072-a805-ca0ba57c1371,2023-05-10T06:47:38.340Z,2023-05-10T06:47:38.340Z,"{""objectType"":""Agent"",""name"":""Iphone202"",""mbox"":""mailto:Iphone202@email.com""}","{""id"":""http://www.example.com/Suggested"",""display"":{""en-US"":""Suggested""}}","{""objectType"":""Activity"",""id"":""http://www.example.com/"",""definition"":{""name"":{""en-US"":""""}}}","{""score"":{""raw"":0}}",
645b3e0a6ce79d05ebef91ae,1.0.3,593146dd-a971-4c57-9ec8-8943d734d5ac,2023-05-10T06:47:38.190Z,2023-05-10T06:47:38.190Z,"{""objectType"":""Agent"",""name"":""Android204"",""mbox"":""mailto:Android204@email.com""}","{""id"":""http://www.example.com/Suggested"",""display"":{""en-US"":""Suggested""}}","{""objectType"":""Activity"",""id"":""http://www.example.com/"",""definition"":{""name"":{""en-US"":""""}}}","{""score"":{""raw"":0}}",
645b3e0a19db900613e54feb,1.0.0,5cc353cb-7cab-4aa9-a0f7-6c4470dcaf52,2023-05-10T06:47:38.162Z,2023-05-10T06:47:38.162Z,"{""mbox"":""mailto:PC028@example.com"",""name"":""PC028"",""objectType"":""Agent""}","{""id"":""http://example.com/xapi/Suggested"",""display"":{""en-US"":""Suggested""}}","{""id"":""http://example.com/up|"",""definition"":{""name"":{""en-US"":""up|""},""description"":{""en-US"":""up|""}},""objectType"":""Activity""}",,
645b3e0a19db900613e54fea,1.0.3,9feed4f0-6e73-421d-aa37-903159a449e3,2023-05-10T06:47:38.059Z,2023-05-10T06:47:38.059Z,"{""objectType"":""Agent"",""name"":""Tablet201"",""mbox"":""mailto:Tablet201@email.com""}","{""id"":""http://www.example.com/Suggested"",""display"":{""en-US"":""Suggested""}}","{""objectType"":""Activity"",""id"":""http://www.example.com/"",""definition"":{""name"":{""en-US"":""""}}}","{""score"":{""raw"":0}}",
